"La novela de la Revolución Mexicana /--- v. 2","uc1.$b456552"
"Nampally Road : a novel /","mdp.39015021861201"
"Saloon fight at Berne, Ind. Not a novel, but real history. Truth stranger than fiction.","umn.31951001873493f"
"Awesome : a novel /","mdp.39015077669391"
"Boscobel : a novel /","wu.89098000417"
"The luck of the Vails; a novel,","uc1.$b792438"
"The roof: a novel,","mdp.39015014169133"
"The money-whipped steer-job three-jack give-up artist : a novel /","mdp.39015053381003"
"Boy in blue : a novel of the Civil War /","uc1.$b86104"
"Particle theory : a novel /","uc1.32106013305534"
"The dim view, a novel","uc1.$b300641"
"Four corners : a novel /","mdp.39015053042464"
"La actitud picaresca en la novela española del siglo XX.","uc1.$b453352"
"Name unknown : a novella, stories /","mdp.39015048389772"
"Anna in the afterlife : a novel /","mdp.39015054429868"
"The forest of the hanged: a novel translated from the Rumanian by A. V. Wise.","mdp.39015019391641"
"The Gift : a novel /","mdp.39015008989447"
"Danger in paradise : a novel /","mdp.39015043190142"
"The missing world : a novel /","uc1.32106012467038"
"New Grub street : a novel /--- v.1","hvd.hwk9u2"
"A fine and private place, a novel.","uc1.b4097779"
"Theory and design of electric machines; a treatise dealing with the fundamental principles of the design and operation of all types of electrical machines, containing a novel method of arriving at the correct dimensions for any particular design,","wu.89089710206"
"Good company : a novel /","uc1.b4365360"
"La novella del buon vecchio e della bella fanciulla /","wu.89072037435"
"A canticle for Leibowitz : a novel /","pst.000028922933"
"His heart's desire. A novel ...","hvd.hn1q1x"
"Before lunch, a novel","uc1.$b245055"
"Sugar Land : a novel /","mdp.39015047442671"
"The missing person : a novel /","mdp.39015060886200"
"The painter of battles : a novel /","mdp.39015073893649"
"Heaven knows where, a novel.","uc1.$b792447"
"Oh, say, can you see! : a novel /","uc1.$b86984"
"One-way to Ansonia : a novel /","mdp.39015010538265"
"The hazards of memory : (TNT : travails and triumphs of a pinoy emigrant in the U.S.A.), a novel /","mdp.39015029438275"
"La novela hispanoamericana contemporánea /","uc1.b3791830"
"Woman about town : a novel /","uc1.$b57009"
"Studies on receptor glycosphingolipids for bacterial adhesion : molecular details as revealed by a novel solid phase assay /","mdp.39015041623417"
"Shirley's song : a novel.","mdp.39015042005747"
"A friend of Kissinger : a novel /","mdp.39015056651774"
"Uncle Hiram's thimble bee : a novelty entertainment in two acts / by Willis N. Bugbee.","osu.32435053576096"
"Father Sky : a novel /","uc1.b4450946"
"De romana republica, sive De re militari et civili Romanorum, ad explicandos scriptores antiquos.","njp.32101037574108"
"The Harrad experiment : a novel /","pst.000028119197"
"The art of seeing : a novel /","mdp.39015055441383"
"Tehano : a novel /","uc1.32106018665478"
"That man Cartwright; a novel.","uc1.b4368802"
"The Spirit of love : a novel.--- v.3","uc1.$b250570"
"Cynics, a novel,","uc1.$b603154"
"Recuerdo : a novel /","mdp.39015038214238"
"Moment in Peking; a novel of contemporary Chinese life.","miun.aej9076.0001.001"
"Days and nights on the Amazon : a novel /","mdp.39015034413768"
"Intruder in the dust; a novel.","mdp.39015003344929"
"Chaturanga, a novel.","mdp.39015054069235"
"The lady of the ice : a novel /","uc1.$b111886"
"The man who lost his shadow : a novel in four books /","mdp.39015034010069"
"Beyond this shore : a novel by /","uc1.$b56220"
"Daughter of earth : a novel /","pst.000030508125"
"Wintering hay : a novel /","nyp.33433074858113"
"La buona novella di Giovani Pascoli /","uc1.a0000106310"
"Delirium : a novel /","uc1.32106018949336"
"La novela popular.--- no. 41-44","uc1.b3318705"
"Bibliografia de la novela en Colombia : con notas de contenido y critica de las obras y guias de comentarios sobre los autores /","uc1.b3435213"
"Orígenes de la novela /--- v.2:1","wu.89068210160"
"How great is that darkness : a novel /","pst.000022749789"
"Historia de la novela boliviana.","mdp.39015053232537"
"The Irishman; a novel of northern Australia,","uc1.$b243841"
"Too dear for my possessing: a novel.","mdp.39015008992417"
"A quiet voyage home; a novel.","uc1.$b404054"
"Self-control : a novel.","uiug.30112069191309"
"Girls : a novel /","mdp.39015036083908"
"Structural and functional analysis of oligosaccharides with a novel and versatile fluorescent tag /","uc1.31822023597230"
"In the hours of night : a novel /","uc1.b4384794"
"The irreversible decline of Eddie Socket : a novel /","mdp.39015018331069"
"The dusty godmother; a novel.","uc1.$b799648"
"George Canterbury's will. A novel.--- v. 2","nyp.33433075770275"
"Theatre : a novel /","mdp.39015030706405"
"The golden youth of Lee Prince, a novel.","mdp.39015003688408"
"Devil by the tail. A novel","uc1.$b57075"
"Bad luck: a novel /--- v.2","uva.x004507805"
"Patricia Kimball; a novel,","nyp.33433074888987"
"We always come back : a novel /","uc1.$b86223"
"The voice on the wire : a novel of mystery /","osu.32435076161983"
"The final fall : [a novel /","mdp.39015049428868"
"Old Kaskaskia [a novel]","uc1.$b248399"
"Theodore Cyphon: or, The benevolent Jew. A novel ...--- v. 2","nyp.33433075755334"
"Students : a novel /","mdp.39015008298559"
"The Alexandrian : a novel /","mdp.39015002743550"
"White heather; a novel.","hvd.hn1sfd"
"Love versus fascination : a novel /","wu.89098028418"
"The unlimited dream company : a novel /","mdp.39015003464321"
"The silent rooms ; a novel.","mdp.39015033373674"
"The minx : a novel /","hvd.hnp15s"
"The big secret, a novel.","uc1.$b56392"
"No return : a novella for cinema /","uc1.b4353986"
"El mar Dulce; crónica novelesca del descubrimiento del Rio de la Plata.","mdp.39015067109671"
"The white slave : a novel /","osu.32435017751975"
"The small general, a novel","mdp.39015059377997"
"Michelangelo, the Florentine : a novel.","uc1.b4098075"
"A daughter of Heth. A novel.","hvd.hn2z8n"
"Passing time in Biharipur : a novel /","uc1.b4562001"
"The unlimited dream company : a novel /","uc1.b4948687"
"Sketches of character : or, Specimens of real life : a novel.--- v.3","njp.32101067640787"
"The late George Apley : a novel in the form of a memoir /","uc1.$b102237"
"Coz : a novel /","mdp.39015021855724"
"Montgomery's children : a novel /","mdp.39015011211862"
"The film of memory, a novel.","mdp.39015004193135"
"Dwasuparna : a novel in two parts /--- v.1","mdp.39015023622247"
"Teoria y praxis de la novela : la última aventura de Don Quijote.","uc1.b2854080"
"Birds of prey : a novel /--- v. 1","uc1.$b250223"
"Last message to Berlin : a novel /","mdp.39015053525013"
"The squaw man; a novel by Julie Opp Faversham: adapted from the play by Edward Milton Royle.","uc1.b3687761"
"Daniel Airlie; a novel.","uc1.$b300866"
"Tres aproximaciones a la novela histórica romántica española : mimesis y fantasía en la novela histórica romántica /","mdp.39015029900258"
"Leave a light on for me : a novel /","mdp.39015024904107"
"Lost and found : a novel /","mdp.39015056228409"
"Jane Field; a novel,","uc1.b4722572"
"In every woman's life ... : a novel /","mdp.39015011830141"
"Virginia Woolf, her art as a novelist,","uc1.32106014426271"
"Herself surprised, a novel.","mdp.39015002262239"
"The last letter home : a novel /","mdp.39015005215937"
"Staying on : a novel /","uc1.32106002036058"
"Inside out girl : a novel /","mdp.39015077657149"
"The green bay tree a novel,","yul.11729383_000_00"
"The tree of knowledge a novel /","aeu.ark:/13960/t4vh61466"
"Jernigan : a novel /","uc1.b4439393"
"Serpent : a novel /","mdp.39015013090629"
"The blue bowl : a novel /","mdp.39015058730006"
"The miracles of Antichrist; a novel,","hvd.hwlcw1"
"Masters of Atlantis : a novel /","mdp.39015010591264"
"Educational value of the children's playgrounds. A novel plan of character building.","mdp.39015062739605"
"Job Charnock and his lady fair : a novel /","mdp.39015037039339"
"La novela centroamericana : desde el Popol-vuh hasta los umbrales de la novela actual /","mdp.39015037058214"
"No ordinary summer: a novel in two parts--- v.2","mdp.39015038159821"
"Ride : a novel /","mdp.39015056208740"
"The cloud above the green : a novel /","uc1.$b300353"
"El gaucho florido; la novela de la estancia cimarrona y del gaucho crudo.","mdp.39015062967842"
"My present age : a novel /","mdp.39015008973979"
"Evidence : a novel /","uc1.32106005000630"
"Nothing happens in Carmincross : a novel /","uc1.b4973385"
"The brothers, a novel.","mdp.39015059417884"
"A raw youth, a novel in three parts,","mdp.39015013294130"
"Not in my house, a novel.","uc1.$b243507"
"Jackfish, the vanishing village : a novel /","inu.30000095667022"
"Belmour, a novel.--- vol.1","njp.32101068167384"
"Hora actual de la novela española.--- v.1","uc1.$b609103"
"Marilyn the wild : a novel /","mdp.39015010218736"
"El negrero, vida novelada de Pedro Blanco Fernandez de Trava.","uc1.b2857275"
"The green rose : a novel /","mdp.39015048898095"
"Kingdoms : a novel /","mdp.39015050589376"
"Claudia : a novel /--- v.1","wu.89098868110"
"The cliff-dwellers, a novel,--- copy 2","uc1.b4102757"
"Anna Karenina : a novel /","pst.000030624993"
"The web : a novel /","nyp.33433082485404"
"City of fools; a novel.","mdp.39015029761262"
"The marriage guest : a novel /","uc1.$b322727"
"The wedge; a novel of Mexico,","uc1.$b87311"
"Lucy Crown : a novel /","uc1.b4088968"
"Deerbrook. A novel.--- V.2","uva.x000280965"
"Molloy : a novel /","mdp.49015000767559"
"The moth decides : a novel /","nyp.33433076072051"
"La novela en Bolivia; proceso 1847-1954.","mdp.39015053232529"
"The loving eye, a novel.","uc1.$b105445"
"In spite of all; a novel,","uc1.$b249524"
"The fruitful vine, a novel.--- v.1","coo.31924013625797"
"S. Maria Novella e i suoi chiostri monumentali : piccola guida storico-artistica con 51 illustrazioni /","uc1.b2821092"
"Historia y novela : poética de la novela histórica /","inu.30000100267784"
"St. Urbain's horseman; a novel. -","mdp.39015002347295"
"At her mercy. A novel by the author of ""Found dead.""","hvd.hn6liu"
"Acting out : a novel /","mdp.39015056651683"
"The heirs : a novel about a great European family /","mdp.39015008739610"
"The storm centre; a novel,","mdp.39015063941267"
"Anne, a novel.--- v.2","coo.31924074778261"
"Suvremena Jugoslavenska novela.","uc1.$b125307"
"The village coquette : a novel /--- v.001","uc1.a0001206671"
"Eight days a week : a novel /","uc1.b4397893"
"At Swim-Two-Birds : [a novel] /","mdp.39015005410702"
"In London Town. A novel.--- v.3","uiug.30112049062307"
"Imperial woman; a novel.","mdp.39015014223948"
"Whisper my name, a novel.","uc1.$b87235"
"Don Juan Tenorio en el teatro : la novela y la poesía. Orígenes, antecedentes, historia, y anecdotas de esta obra famosa.","pst.000004510970"
"Marion Manning : a novel /","hvd.hwdy9x"
"Eliane. A novel.--- v.1","coo.31924088387935"
"The lost life : a novel /","mdp.39015080713996"
"Kokoro, a novel;","mdp.39076006816172"
"Slab rat : a novel /","mdp.39015042553019"
"La mala estrella novela.","uc1.b4380202"
"And the shadows took him : a novel /","mdp.39015061750843"
"Hacia la novela : la conciencia literaria en Hispanoameŕica (1792-1848) /","mdp.39015049523593"
"Mary Anne; a novel.","uc1.b3862827"
"Odysseus : a novel /","uc1.$b106068"
"Berenice: a novel.","hvd.hx51mx"
"Flying Tortoise : a novel /","inu.30000111224493"
"Untouchable; a novel.","mdp.39015008777883"
"Only twice I've wished for heaven : a novel /","mdp.49015002670124"
"Deerbrook : A novel /","hvd.32044021163357"
"Mean spirit : a novel /","mdp.39015019429094"
"Cry above the winds : a novel of old California /","uc1.b3727289"
"Oy pioneer! : a novel /","mdp.39015057644745"
"Watch in the night; a novel.","uc1.b4084592"
"Incomparable world : a novel /","mdp.39015043780223"
"The boy next door : a novel /","mdp.39015084116915"
"The house on Moon Lake : a novel /","mdp.39015012263698"
"Indice informativo de la novela hispanoamericana.--- v.2","mdp.39015005463032"
"The eye of God, a novel.","uc1.$b86346"
"The companion : a novel /","mdp.39015051348707"
"Time on my hands : a novel /","mdp.39015041543078"
"Introducción a una historia de la novela en España en el siglo XIX; seguida del esbozo de una bibliografía española de traducciones de novelas (1800-1850)","uc1.b3527713"
"A house in order: a novel","mdp.39015016442793"
"Virginia lovers : a novel /","mdp.39015061751403"
"The road to Spain; a novel,","uc1.$b803110"
"A formal feeling : a novel /","mdp.39015001135584"
"Balcón al Atlántico; otra novela sin héroe.","mdp.39015065616958"
"Finn : a novel /","uc1.32106018499845"
"An American politician : a novel /","hvd.hwjs9b"
"Gloria, a novel,--- v.2","coo.31924088464940"
"Our forefathers : a novel /","njp.32101013572068"
"How the night is divided : a novel /","uc1.32106014340894"
"La nera novella : umorismo nero /","uc1.32106018798162"
"Laughing house, a novel,","hvd.hn1fls"
"The futurist : a novel /","mdp.39015066787519"
"Perfect timing : a novel /","mdp.39015025200224"
"Albanskai͡a novella XIX-XX vekov : perevod s albanskogo /","mdp.39015051333477"
"La Novela teatral.--- no.134-146 July-Sept. 1919","iau.31858020338897"
"Picture bride : a novel /","uc1.32106010941935"
"Pursuit till morning, a novel.","uc1.$b63995"
"Why did he wed her? : a novel /","nyp.33433076022221"
"Smith; a novel based on the play by W. Somerset Maugham,","uc1.$b56723"
"Literatura y sociedad en la novela francesa de los años 30 : Malraux, Camus y Sartre /","mdp.39015030040854"
"The young philosopher : a novel /--- v.1","pst.000005296859"
"The eighth wonder of the world : a novel /","mdp.39015066788293"
"""Shavings"", a novel,","hvd.hnqjlc"
"Axeman's jazz : a novel /","mdp.39015057650957"
"The man who was good : a novel /","nyp.33433074897434"
"Brother Jacob : a novel /","mdp.39015032577176"
"Meu 7o. dia : uma novella-rébus /","mdp.39015049662284"
"Konflik : kosep estetika novel-novel berlatar Minangkabau periode 1920-1940 /","mdp.39015064300216"
"A question of upbringing, a novel.","mdp.39015010501271"
"The houses in between, a novel.","uc1.$b105641"
"The old order and the new; a novel of Africa.","uc1.$b115441"
"Under running laughter, a novel","uc1.$b57034"
"The strange story of my life, a novel,","mdp.39015063961539"
"Dreaming in Cuban : a novel /","mdp.39015055209822"
"La otra pasión; novela inédita original.","inu.39000005085076"
"3 : a novel /","mdp.39015060353565"
"La Novela teatral.--- no.199-213 Oct.-Dec. 1920","iau.31858020338939"
"Delusion : a novel /","inu.30000124756325"
"The village pastor and his children : A novel. : Four volumes in two. /--- v.1","hvd.hn3nsz"
"Sir Pagan, a novel of love and arms","uc1.b3727948"
"A romance of two worlds : a novel /","uiug.30112041696755"
"The fire line : a novel /","uc1.32106013174070"
"The rape of Sukreni : a novel /","mdp.39015052200667"
"La novela española del siglo XX.--- v.2","inu.30000054475037"
"The Word made Flesh: a novel;","uc1.b5171132"
"The dreams of reason : a novel /","uc1.$b704649"
"The healing memories : a novel for the young and old /","inu.30000025886221"
"Tell me a tale : a novel of the Old South /","uc1.32106013664211"
"Lost pictures : a novel /","mdp.39015029229955"
"The dangerous age : a novel /","mdp.39015046479633"
"The talking room : a novel /","uc1.b3472600"
"The eye of Cybele : a novel /","mdp.39015054450849"
"Jennie of ""the prince's."" A novel.--- v.1","coo.31924013448661"
"Indian affairs : a novel /","mdp.39015025271811"
"The cider house rules : a novel /","mdp.49015000692500"
"Seal Woman : a novel : Eggerz, Solveig.","mdp.39015076162679"
"Preserve and protect; a novel.","mdp.39015008914940"
"Phoebe : a novel /","uva.x030741969"
"The fall of valor; a novel.","uc1.b3470626"
"The riddle of life : a novel /","osu.32435018400507"
"The House of Moses All-Stars : a novel /","mdp.39015040666920"
"Reign of Eros : a novel /","mdp.39015078804385"
"The fugitives [a novel]","njp.32101066105261"
"The mask : a novel /","osu.32435018471920"
"Loose ends : a novel /","mdp.39015049689568"
"The gleaners; a novelette,","hvd.hn1mpr"
"The way of escape; a novel by Graham Travers (Margaret Todd)","hvd.hwrcnx"
"The story of an African farm : a novel /","njp.32101063052326"
"Who will remember the people-- : a novel /","mdp.39015015526620"
"An ill-regulated mind; a novel, by Katharine Wylde [pseud.]","hvd.hnp169"
"Quits : a novel /--- vols.1-2","njp.32101064380320"
"Ruler of the sky : a novel of Genghis Khan /","uc1.32106010463732"
"Tuned out; a novel,","mdp.39015013498145"
"Three pairs of silk stockings : a novel of the life of the educated class under the soviet /","uc1.b3940670"
"Perlycross; a novel,","uc1.$b249566"
"Actas, XVI Curso de Verano San Roque : del 10 al 29 de julio 1995 : historicidad en la novela española contemporánea : 13, 14 y 15 de julio /","wu.89081851255"
"Solitudes : a novel /","uc1.b4451255"
"The loss : a novella and two stories /","mdp.39015047106524"
"Stepwives : a novel /","uc1.32106009642445"
"Ordinary time : a novel /","mdp.39015015512240"
"A yellow aster : a novel /","mdp.39015010208315"
"The unforsaken, a novel.","mdp.39015066580484"
"Cornelia, a novel.","mdp.39015030700721"
"Old Margaret. A novel.--- v. 1","uc1.b3314283"
"The 5:35 : a novel of suburban life /","pst.000005702367"
"La novela sin nada /","wu.89040760928"
"German for travelers : a novel in 95 lessons /","mdp.39015078793679"
"Like a big brave man, a novel.","uc1.$b120320"
"Marriages; a novel. -","mdp.39015002218462"
"Identification and characterization of speedy : a novel cell cycle regulator /","uc1.31822029622255"
"Passage to Lahore : a novel /","mdp.39015038013317"
"The vineyard : a novel /","pst.000056826630"
"Coromandel! A novel.","uc1.$b106183"
"The column, a novel","hvd.hw22n2"
"Sister : a novel /","uc1.32106010094321"
"The Green Kingdom, a novel.","uc1.$b103929"
"Responsibility, a novel,","uc1.$b299543"
"Myddleton Pomfret. A novel.","uc1.$b248236"
"Tolstoy; the making of a novelist.","uc1.32106012616774"
"Prisoners : a novel /","mdp.39015045694653"
"The woman next door : a novel /","mdp.39015053402718"
"Lecturas espectaculares : el cine en la novela española desde 1970 /","mdp.39015058234728"
"Bits of string : a novel set in England and Scotland, 1953-1988 /","mdp.39015047065746"
"The loving cup : a novel of Cornwall, 1813-1815 /","mdp.39015011507582"
"Unto this hour : a novel /","uc1.b4362484"
"From the Academy Bridge; a novel,","mdp.39015010843392"
"The tale of Genji; a novel.","mdp.39015049259701"
"Pasaquina : a novel of El Salvador /","mdp.39015048708047"
"No saddles for kangaroos; a novel.","uc1.b3346542"
"Sarah de Berenger. A novel.","mdp.39015059414469"
"We two; a novel.--- v.1","hvd.hnp6iw"
"Mountain trails and parks in Colorado. [A novel]","uiug.30112113410945"
"Eugene Onegin : a novel in verse /--- v.1","mdp.39076006812213"
"Humphrey Dyot; a novel.--- v.1","hvd.hnnq4c"
"Jacob Valmont, manager : a novel /","nyp.33433076057326"
"The confessions of Noa Weber : a novel /","mdp.39015079340751"
"The rendezvous : a novel /","mdp.39015040571419"
"Karma, a novel","uiug.30112042042058"
"Five hundred pounds reward. A novel.--- v.1","uc1.$b254231"
"Sugar and salt; a novel of Malayan life.","mdp.39015000595234"
"The cardinal's rose; a novel,","hvd.hn1ib9"
"Tapen la tumba : una novela /","wu.89107144602"
"Seahorse : a novel /","mdp.39015001038358"
"The ghost at the table : a novel /","mdp.39015066802219"
"Dominikanerheilige und der verbotene Savonarola : die Freskoausstattung des chiostro grande im Kloster Santa Maria Novella in Florenz, ein kulturelles Phänomen des späten Manierismus /","mdp.39015045651919"
"Inner courtyard (Aangan) : a novel /","mdp.39015056224598"
"La realidad en la novelista de Manuel Puig /","mdp.39015019869984"
"Night and morning : a novel.","mdp.39015004280791"
"La guerra civil española en la novela : bibliografía comentada /--- v.1","mdp.39015061534650"
"Anna Karenina : a novel in eight parts /","mdp.39015056165874"
"The study of a novel,","mdp.39015003628446"
"Retreat, Hell! : a novel /","uc1.$b323542"
"The Butte polka : a novel /","mdp.39015048890902"
"Queenie's whim; a novel.","hvd.hn3611"
"Man as he is : a novel /--- v.2","inu.39000003249773"
"Paris [a novel]","chi.37424103"
"Randolph : a novel / by the author of Logan and Seventy-six--- v.1","mdp.39015058361950"
"A dove in Santiago : a novella in verse /","mdp.39015035767311"
"Algunos aspectos de la novela espanola en la emigracion: Ramon J. Sender /","uc1.b2831833"
"Fourth Street East; a novel of how it was.","uc1.b3467572"
"The prodigal parents : a novel /","mdp.39015008171335"
"Brennan's book; a novel.","mdp.39015030945862"
"Mabel Lee : a novel /","wu.89104496351"
"The open curtain : a novel /","mdp.39015066770291"
"The two Miss Flemings : a novel /","wu.89099240426"
"Christie Johnstone : a novelby Charles Reade ...","pst.000006707897"
"Thornton Wilder as a novelist /","inu.30000060951617"
"On Torquemada's sofa : a novel /","mdp.39015062880599"
"La novela popular.--- no. 30","uc1.b3318702"
"Men and manners, a novel.--- v. 3","nyp.33433074955018"
"Trespass : a novel /","mdp.39015070749984"
"Bell Timson, a novel.","uc1.$b105665"
"The mystery in palace gardens : a novel /","inu.39000001956304"
"The gulf between : a novel /","nyp.33433074793914"
"The weatherman: a novel /","uc1.32106017657963"
"Clown of Bombay, a novel.","umn.319510017707094"
"Precious bane; a novel,","mdp.39015013496206"
"Elfrida, heiress of Belgrove : a novel.--- v.4","umn.31951002097743y"
"Confessions of a memory eater : a novel /","mdp.39015064913182"
"Break of day, a novel.","uc1.32106005499907"
"A few nights and days; a novel.","mdp.39015047752681"
"Fairacres : a novel of the Shepherd family and the founding of Independence, Missouri.","umn.31951002039292v"
"Mr. Pratt, a novel,","hvd.hn5lwr"
"The season of open water : a novel /","mdp.39015060874586"
"La novela popular.--- no. 37-40","uc1.b3318704"
"North Dallas after forty : a novel /","uc1.b4975682"
"Peers and parvenus : a novel /--- v.3","hvd.32044058130378"
"Nine sisters dancing : a novel /","mdp.39015035313512"
"Big dogs & flyboys : a novel /","mdp.39015070732618"
"And we were young : a novel /","uc1.b3464189"
"The Kentuckians; a novel,","njp.32101063691032"
"Out of Eden : a novel /","mdp.39015038590983"
"The paper man : a novel /","inu.30000085374894"
"Farnham's freehold : a novel /","mdp.49015001295840"
"Living; a novel.","mdp.39015010553710"
"The old vicarage : a novel /--- v.2","uiug.30112079417595"
"Canker : a novel /","uc1.b3169785"
"Brothers, a novel","uc1.b3295223"
"Hommage á Jean-Charles Payen : farai chansoneta novele : essais sur la liberté créatrice au Moyen Age.","mdp.39015013955987"
"It ends in marriage : a novel /","wu.89097636823"
"The hour before the dawn, a novel","uc1.$b106202"
"Caste. A novel.","nyp.33433074865365"
"Soul kitchen : a novel /","mdp.39015064863452"
"Children of the world a novel--- v. 3","uc1.$b70003"
"Samlade svenska historiska noveller.","hvd.hwlcrr"
"The lily and the lion; a novel.","mdp.39015010528738"
"Wolfenberg; a novel,","nyp.33433074940572"
"Coromandel! A novel.","mdp.39015008507801"
"The rajah's heir, a novel.","hvd.hnnzpf"
"Philip Longstreth; a novel","nyp.33433076050644"
"To bury our fathers : a novel of Nicaragua /--- copy 2","uc1.b3778904"
"Chickens come home to roost; a novel,","nyp.33433076064405"
"All out : a novel /","mdp.39015015337101"
"Stay with me, Lella : a novel /","mdp.39015047580736"
"Dr. Wainwright's patient : a novel /--- v.3","uiug.30112056551473"
"Death is my trade : a novel /","uc1.b3590279"
"At home and abroad; or, Memoirs of Emily de Cardonnell, a novel.--- v.1","iau.31858012139162"
"The coast of folly,: a novel /","wu.89099779803"
"Yañez, Rulfo, Fuentes: la novela mexicana moderna.","mdp.39015008519319"
"Goshen street : a novel /--- ---","nyp.33433112015940"
"An agitator : a novel /--- 15 73-5","pst.000057661728"
"The abode of love : the conception, financing, and daily routine of an English harem in the middle of the 19th century described in the form of a novel /","mdp.39015073446224"
"The truth-tellers, a novel,--- ---","nyp.33433112053685"
"Doña Javiera Carrera : crónica novelada /","uc1.$b253677"
"Into what far harbor? : a novel /","mdp.39015066287999"
"At the palaces of Knossos : a novel /","mdp.39015025107437"
"Pembroke; a novel,","uc1.$b249876"
"Macleod of Dare : a novel /--- v.3","mdp.39015063761194"
"On the seaboard; a novel of the Baltic islands,","wu.89006943187"
"Across a hundred mountains : a novel /","uc1.32106018656733"
"Memoirs of a geisha : a novel /","mdp.39015062591618"
"Hurricane road; a novel of a railroad that went to sea","mdp.39015008417258"
"For love and honour : a novel.","osu.32435050898915"
"Dicionário de personagens da novela camiliana /","uc1.32106017504470"
"The lost boy : a novella /","mdp.39015028442773"
"Hombres sin mujer y mujeres sin hombre : tanteos al universo carcelario en la novela hispanoamericana /","mdp.39015064938353"
"Capuana novelliere : stile della prosa e prosa ""in stile"" /","wu.89052409745"
"The wellfields. A novel.--- vol.1","njp.32101068168929"
"Capítulos de la novela argentina.","uc1.$b173799"
"England made me, a novel.","uc1.32106001987038"
"Rosa Fuentes : una historia de amor con la historia al fondo : sobre la novela Un mundo de cosas de José Soler Puig /","mdp.39015061181817"
"Women without men : a novella /","uc1.32106014222704"
"The bride of Infelice : a novel /","wu.89098028467"
"Wit 3.0, a novel gene derived from edentulous oral mucosa, encodes cytoplasmic molecules facilitating oral mucosa wound contraction /","uc1.l0084183383"
"Spider of the mind : a novel /","mdp.39015073494679"
"Lord Ormont and his Aminta; a novel,","osu.32435054723937"
"Two knapsacks; a novel of Canadian summer life.","nyp.33433074927348"
"Going after Cacciato : a novel /","uc1.32106009429223"
"Braided lives : a novel /","uc1.32106015423616"
"Antología de la novela española.","uc1.$b162522"
"Tungsten : a novel /","mdp.39015022202777"
"Afternoon men : a novel /","uc1.b4089865"
"The high forfeit; a novel,","mdp.39015063930179"
"The last hero : a novel /","uc1.b4450897"
"The mystery of Kingswood; a novel.","hvd.hnp7ml"
"Degrees, a novel.","mdp.39015005534931"
"Beam me up, Scotty : a novel /","uc1.b4437633"
"The Bath comedy; a novel,","hvd.hnp16h"
"Dr. Mortimer's patient : a novel /","osu.32435018106773"
"Fort Dearborn : a novel /","mdp.39015067703242"
"Fire, a novel.","mdp.39015002266271"
"Blue pages : a novel /","uc1.b3462790"
"The King Pin; a novel","mdp.39015030042603"
"Don Diego Portales, el hombre sin concupiscencia; biografía novelada.","uc1.$b460357"
"Cross in the Caribbean : a novel /","uc1.$b56775"
"My last movie star : a novel of Hollywood /","mdp.39015056478673"
"Autonosuya : curiosa novela político-burlesca /","hvd.hxu9t4"
"Abide with me : a novel /","mdp.39015043826000"
"Hunger point : a novel /","mdp.39015040690391"
"La novela del crimen de los Galindos /","wu.89099047938"
"Thy mother's glass : a novel /","mdp.39015029119339"
"Mr. Adam, a novel","uc1.b3687703"
"Rockets in Ursa Major : a novel /","mdp.39015002388372"
"The mercy of the court; a novel.","uc1.$b104380"
"A heart regained; a novel,","nyp.33433074388202"
"Where love is, a novel,","uc1.$b301172"
"The ardent years, a novel.","mdp.39015013410363"
"Rose Timson; a novel","uc1.$b803918"
"Comparison of ELISA, conventional PCR, a novel TaqMan probe assay, and a novel macroarray assay for the detection of Clavibacter michiganensis subsp. sepedonicus /","wu.89103205258"
"Charles Ellis, or, The friends : a novel, comprising the incidents and observations occurring on a voyage to the Brazils and West Indies, actually performed by the writer /--- v.1","uc1.b3325752"
"Los recursos técnicos en la novelística de Francisco Ayala /","mdp.39015011232629"
"Mariner dances : a novel /","uc1.$b244087"
"The splendour and the havoc; a novel.","uc1.$b800438"
"Chausiku's dozen : a novel /","mdp.39015069159575"
"A drama in sunshine; a novel,","hvd.hnp3d7"
"The song in the green thorn tree, a novel of the life and loves of Robert Burns.","uc1.$b684810"
"Sergeant Chung Ming; a novel of the red earth of China.","mdp.39076006301050"
"Swan dive : a novel of suspense /","mdp.39015056893004"
"Cages on opposite shores : a novel /","mdp.39015047842326"
"Tono-Bungay : a novel.","uc1.b3621302"
"Victory : a novel /","uc1.b3679783"
"Slovat͡skai͡a novella.","mdp.39015062927986"
"Suvremena Jugoslavenska novela.","mdp.39015065146907"
"The fourth horseman of Miami Beach; a novel.","uc1.b4093259"
"Vigor. A novel.","hvd.hn1fre"
"Fallen fortunes : a novel /","uc1.b4102455"
"Main Line : a Philadelphia novel /","wu.89099908030"
"Letters of Miss Riversdale. A novel.--- v.1","uc1.$b250118"
"City of women : a novel /","mdp.39015031239331"
"Sixty years hence : a novel /--- v.3","hvd.32044015700800"
"Sons of fire; a novel,--- v.2","coo.31924064985025"
"The old limey : a novel /","mdp.39015049736567"
"The money hunters, a novel.","uc1.$b106401"
"Swanson; a novel.","mdp.39015000542723"
"The gin drinkers : a novel /","mdp.39015050731093"
"Higher ground : a novel in three parts /","mdp.39015014564432"
"Beggars all, a novel.--- v.2","coo.31924064997830"
"The box garden : a novel /","mdp.39015029924456"
"The Sunset Limited : a novel in dramatic form /","mdp.39015066844849"
"Liliecrona's home; a novel,","mdp.39015010227489"
"Parents day : a novel /","uc1.b4095452"
